ID,MONTHS_BALANCE,STATUS
1000114,-12,X
1000114,-13,2
1000114,-14,1
1000114,-15,X
1000114,-16,X
1000114,-17,C
1000115,0,X
1000115,-1,0
1000115,-2,X
1000115,-3,X
1000115,-4,1
1000115,-5,0
1000115,-6,5
1000116,0,2
1000116,-1,C
1000116,-2,X
1000116,-3,C
1000116,-4,C
1000116,-5,X
1000116,-6,0
1000116,-7,X
1000116,-8,1
1000116,-9,0
1000116,-10,C
1000116,-11,X
1000116,-12,C
1000116,-13,0
1000116,-14,C
1000116,-15,C
1000116,-16,X
1000117,0,C
1000117,-1,1
1000117,-2,2
1000117,-3,C
1000117,-4,C
1000117,-5,4
1000117,-6,0
1000117,-7,C
1000117,-8,X
1000117,-9,0
1000117,-10,0
1000117,-11,C
1000117,-12,1
1000117,-13,0
1000117,-14,0
1000117,-15,0
1000117,-16,C
1000118,0,X
1000118,-1,C
1000118,-2,C
1000118,-3,0
1000118,-4,C
1000118,-5,C
1000118,-6,0
1000118,-7,4
1000118,-8,C
1000118,-9,0
1000118,-10,X
1000118,-11,C
1000118,-12,C
1000118,-13,0
1000118,-14,1
1000118,-15,C
1000118,-16,C
1000118,-17,X
1000118,-18,5
1000118,-19,0
1000118,-20,X
1000119,0,C
1000119,-1,X
1000119,-2,C
1000119,-3,1
1000119,-4,C
1000119,-5,X
1000119,-6,X
1000119,-7,C
1000119,-8,X
1000119,-9,1
1000119,-10,C
1000120,0,C
1000120,-1,0
1000120,-2,X
1000120,-3,C
1000120,-4,0
1000121,0,1
1000121,-1,4
1000121,-2,C
1000121,-3,C
1000121,-4,0
1000121,-5,X
1000121,-6,C
1000121,-7,1
1000121,-8,C
1000121,-9,C
1000121,-10,X
1000121,-11,1
1000122,0,X
1000122,-1,C
1000122,-2,X
1000122,-3,X
1000122,-4,C
1000122,-5,C
1000122,-6,X
1000122,-7,0
1000122,-8,0
1000122,-9,4
1000122,-10,X
1000122,-11,X
1000122,-12,C
1000122,-13,0
1000122,-14,X
1000122,-15,X
1000123,0,C
1000123,-1,X
1000123,-2,3
1000123,-3,C
1000123,-4,C
1000123,-5,C
1000123,-6,X
1000123,-7,0
1000123,-8,X
1000123,-9,C
1000123,-10,C
1000123,-11,1
1000123,-12,2
1000123,-13,X
1000123,-14,1
1000123,-15,5
1000123,-16,X
1000123,-17,C
1000123,-18,C
1000123,-19,X
1000123,-20,C
1000124,0,X
1000124,-1,C
1000124,-2,C
1000124,-3,X
1000124,-4,X
1000124,-5,X
1000124,-6,X
1000124,-7,X
1000124,-8,C
1000124,-9,2
1000124,-10,0
1000124,-11,C
1000124,-12,C
1000124,-13,0
1000124,-14,0
1000124,-15,C
1000124,-16,X
1000124,-17,X
1000124,-18,C
1000124,-19,0
1000124,-20,C
1000124,-21,1
1000124,-22,C
1000124,-23,2
1000125,0,1
1000125,-1,0
1000125,-2,C
1000125,-3,X
1000125,-4,0
1000125,-5,1
1000125,-6,0
1000125,-7,C
1000125,-8,0
1000125,-9,X
1000125,-10,X
1000125,-11,3
1000125,-12,X
1000125,-13,1
1000125,-14,0
1000125,-15,C
1000125,-16,C
1000125,-17,X
1000125,-18,X
1000125,-19,3
1000125,-20,X
1000126,0,C
1000126,-1,C
1000126,-2,C
1000126,-3,0
1000126,-4,C
1000126,-5,C
1000126,-6,C
1000126,-7,0
1000126,-8,C
1000126,-9,X
1000126,-10,C
1000126,-11,C
1000126,-12,C
1000126,-13,0
1000126,-14,X
1000127,0,C
1000127,-1,X
1000127,-2,X
1000127,-3,0
1000127,-4,C
1000127,-5,X
1000128,0,5
1000128,-1,C
1000128,-2,0
1000128,-3,0
1000128,-4,2
1000128,-5,C
1000128,-6,X
1000128,-7,C
1000128,-8,X
1000128,-9,1
1000128,-10,C
1000128,-11,X
1000128,-12,X
1000128,-13,C
1000128,-14,C
1000128,-15,X
1000128,-16,0
1000128,-17,X
1000129,0,X
1000129,-1,X
1000129,-2,X
1000130,0,C
1000130,-1,C
1000130,-2,C
1000130,-3,4
1000130,-4,X
1000130,-5,X
1000130,-6,0
1000130,-7,X
1000130,-8,0
1000130,-9,1
1000130,-10,X
1000130,-11,C
1000130,-12,C
1000130,-13,0
1000131,0,C
1000131,-1,0
1000131,-2,X
1000132,0,2
1000132,-1,C
1000132,-2,X
1000132,-3,1
1000132,-4,X
1000132,-5,X
1000132,-6,X
1000132,-7,0
1000132,-8,C
1000132,-9,C
1000132,-10,C
1000132,-11,0
1000132,-12,C
1000132,-13,C
1000132,-14,0
1000132,-15,1
1000132,-16,3
1000132,-17,X
1000133,0,1
1000133,-1,C
1000133,-2,X
1000133,-3,C
1000133,-4,X
1000133,-5,C
1000133,-6,X
1000134,0,4
1000134,-1,X
1000134,-2,X
1000134,-3,X
1000134,-4,X
1000134,-5,X
1000134,-6,C
1000134,-7,C
1000134,-8,5
1000134,-9,C
1000134,-10,C
1000134,-11,X
1000134,-12,C
1000134,-13,X
1000134,-14,4
1000134,-15,C
1000134,-16,X
1000134,-17,0
1000134,-18,C
1000134,-19,0
1000134,-20,X
1000135,0,C
1000135,-1,C
1000135,-2,X
1000135,-3,0
1000135,-4,C
1000135,-5,0
1000135,-6,X
1000135,-7,C
1000135,-8,4
1000135,-9,C
1000135,-10,X
1000135,-11,1
1000135,-12,C
1000135,-13,C
1000135,-14,X
1000135,-15,X
1000135,-16,C
1000135,-17,C
1000135,-18,C
1000135,-19,0
1000135,-20,2
1000135,-21,2
1000135,-22,0
1000136,0,C
1000136,-1,C
1000136,-2,C
1000136,-3,1
1000136,-4,C
1000136,-5,C
1000136,-6,X
1000136,-7,X
1000136,-8,1
1000136,-9,C
1000136,-10,X
1000136,-11,0
1000136,-12,1
1000136,-13,C
1000136,-14,0
1000136,-15,0
1000136,-16,C
1000136,-17,C
1000136,-18,2
1000136,-19,0
1000136,-20,C
1000136,-21,1
1000137,0,C
1000137,-1,4
1000137,-2,5
1000137,-3,C
1000138,0,0
1000138,-1,C
1000138,-2,3
1000138,-3,C
1000138,-4,C
1000138,-5,C
1000138,-6,1
1000138,-7,X
1000138,-8,C
1000138,-9,C
1000138,-10,X
1000138,-11,C
1000138,-12,C
1000138,-13,X
1000138,-14,C
1000138,-15,C
1000138,-16,X
1000138,-17,X
1000138,-18,C
1000138,-19,C
1000138,-20,3
1000138,-21,C
1000138,-22,X
1000138,-23,C
1000139,0,2
1000139,-1,0
1000139,-2,C
1000139,-3,C
1000140,0,C
1000140,-1,X
1000140,-2,1
1000140,-3,1
1000140,-4,1
1000140,-5,2
1000140,-6,C
1000141,0,C
1000141,-1,C
1000141,-2,C
1000141,-3,C
1000141,-4,0
1000141,-5,0
1000142,0,0
1000142,-1,0
1000142,-2,C
1000142,-3,0
1000142,-4,X
1000142,-5,C
1000142,-6,4
1000142,-7,X
1000142,-8,X
1000142,-9,X
1000142,-10,0
1000142,-11,C
1000142,-12,C
1000142,-13,X
1000142,-14,0
1000142,-15,X
1000142,-16,2
1000142,-17,0
1000142,-18,C
1000143,0,X
1000143,-1,X
1000143,-2,1
1000143,-3,X
1000143,-4,3
1000143,-5,X
1000143,-6,0
1000143,-7,X
1000143,-8,C
1000143,-9,C
1000143,-10,0
1000143,-11,2
1000143,-12,0
1000143,-13,C
1000143,-14,1
1000143,-15,0
1000143,-16,0
1000143,-17,C
1000143,-18,X
1000143,-19,X
1000143,-20,0
1000143,-21,0
1000143,-22,X
1000143,-23,C
1000144,0,X
1000144,-1,C
1000144,-2,C
1000144,-3,X
1000144,-4,X
1000144,-5,X
1000144,-6,C
1000144,-7,0
1000145,0,C
1000145,-1,X
1000145,-2,C
1000145,-3,C
1000145,-4,1
1000145,-5,C
1000145,-6,C
1000145,-7,0
1000145,-8,X
1000146,0,C
1000146,-1,X
1000146,-2,C
1000146,-3,0
1000147,0,3
1000147,-1,C
1000147,-2,X
1000147,-3,5
1000147,-4,X
1000148,0,0
1000148,-1,C
1000148,-2,X
1000148,-3,C
1000148,-4,C
1000148,-5,X
1000148,-6,C
1000148,-7,C
1000148,-8,X
1000148,-9,C
1000148,-10,0
1000148,-11,1
1000148,-12,C
1000148,-13,C
1000148,-14,1
1000148,-15,C
1000148,-16,C
1000149,0,X
1000149,-1,X
1000149,-2,0
1000149,-3,X
1000149,-4,C
1000149,-5,X
1000149,-6,X
1000149,-7,X
1000149,-8,C
1000149,-9,C
1000149,-10,0
1000149,-11,X
1000149,-12,C
1000149,-13,0
1000149,-14,C
1000149,-15,0
1000149,-16,C
1000149,-17,3
1000149,-18,1
1000149,-19,C
1000149,-20,C
1000149,-21,C
1000149,-22,0
1000149,-23,C
1000150,0,0
1000150,-1,C
1000150,-2,X
1000150,-3,C
1000150,-4,X
1000150,-5,X
1000150,-6,1
1000150,-7,C
1000150,-8,X
1000150,-9,0
1000150,-10,X
1000150,-11,C
1000150,-12,X
1000150,-13,5
1000150,-14,C
1000150,-15,C
1000150,-16,X
1000150,-17,X
1000151,0,X
1000151,-1,X
1000151,-2,C
1000151,-3,C
1000152,0,C
1000152,-1,X
1000152,-2,C
1000152,-3,0
1000152,-4,0
1000152,-5,X
1000152,-6,X
1000152,-7,C
1000152,-8,C
1000152,-9,C
1000152,-10,0
1000152,-11,C
1000152,-12,X
1000152,-13,C
1000152,-14,C
1000152,-15,X
1000153,0,X
1000153,-1,X
1000153,-2,0
1000153,-3,C
1000153,-4,0
1000153,-5,C
1000153,-6,X
1000153,-7,C
1000153,-8,X
1000153,-9,0
1000153,-10,5
1000153,-11,X
1000153,-12,0
1000154,0,X
1000154,-1,X
1000154,-2,2
1000154,-3,0
1000155,0,0
1000155,-1,X
1000155,-2,2
1000155,-3,0
1000155,-4,X
1000155,-5,2
1000155,-6,0
1000155,-7,0
1000155,-8,0
1000155,-9,C
1000156,0,1
1000156,-1,X
1000156,-2,0
1000156,-3,0
1000156,-4,X
1000156,-5,0
1000156,-6,C
1000156,-7,C
1000156,-8,3
1000156,-9,1
1000156,-10,1
1000156,-11,X
1000156,-12,X
1000156,-13,0
1000156,-14,C
1000157,0,C
1000157,-1,C
1000157,-2,C
1000157,-3,C
1000157,-4,C
1000157,-5,X
1000157,-6,0
1000157,-7,4
1000157,-8,X
1000157,-9,C
1000157,-10,C
1000157,-11,X
1000157,-12,C
1000157,-13,C
1000157,-14,X
1000157,-15,X
1000157,-16,X
1000157,-17,4
1000157,-18,C
1000157,-19,X
1000157,-20,5
1000158,0,C
1000158,-1,1
1000158,-2,X
1000158,-3,0
1000158,-4,C
1000158,-5,0
1000158,-6,0
1000159,0,C
1000159,-1,C
1000159,-2,C
1000159,-3,X
1000159,-4,X
1000159,-5,C
1000159,-6,C
1000159,-7,0
1000159,-8,X
1000159,-9,C
1000159,-10,C
1000160,0,0
1000160,-1,1
1000160,-2,X
1000160,-3,C
1000160,-4,0
1000160,-5,1
1000161,0,C
1000161,-1,C
1000161,-2,2
1000161,-3,0
1000161,-4,X
1000161,-5,1
1000161,-6,C
1000161,-7,C
1000161,-8,C
1000161,-9,5
1000161,-10,1
1000162,0,C
1000162,-1,X
1000162,-2,C
1000162,-3,C
1000162,-4,C
1000162,-5,X
1000162,-6,0
1000162,-7,C
1000162,-8,X
1000162,-9,C
1000162,-10,2
1000162,-11,3
1000162,-12,X
1000162,-13,X
1000162,-14,0
1000162,-15,3
1000162,-16,X
1000163,0,C
1000163,-1,X
1000163,-2,C
1000163,-3,C
1000163,-4,C
1000163,-5,X
1000163,-6,2
1000164,0,C
1000164,-1,C
1000164,-2,X
1000164,-3,C
1000164,-4,C
1000164,-5,X
1000165,0,X
1000165,-1,X
1000165,-2,C
1000165,-3,C
1000165,-4,0
1000165,-5,C
1000165,-6,X
1000165,-7,C
1000165,-8,C
1000165,-9,0
1000165,-10,5
1000165,-11,C
1000165,-12,X
1000165,-13,X
1000165,-14,C
1000165,-15,2
1000165,-16,X
1000165,-17,C
1000165,-18,C
1000165,-19,X
1000165,-20,1
1000165,-21,X
1000165,-22,C
1000166,0,5
1000166,-1,C
1000166,-2,1
1000166,-3,0
1000166,-4,0
1000166,-5,C
1000166,-6,C
1000166,-7,X
1000166,-8,2
1000166,-9,C
1000166,-10,0
1000166,-11,C
1000166,-12,C
1000166,-13,C
1000166,-14,X
1000166,-15,0
1000166,-16,X
1000166,-17,X
1000166,-18,X
1000166,-19,C
1000166,-20,C
1000166,-21,X
1000166,-22,X
1000166,-23,1
1000167,0,X
1000167,-1,C
1000167,-2,0
1000167,-3,0
1000167,-4,0
1000167,-5,C
1000167,-6,0
1000167,-7,C
1000167,-8,1
1000167,-9,1
1000167,-10,X
1000167,-11,1
1000167,-12,X
1000167,-13,C
1000167,-14,X
1000167,-15,0
1000167,-16,1
1000168,0,C
1000168,-1,0
1000168,-2,3
1000168,-3,C
1000168,-4,X
1000168,-5,1
1000168,-6,C
1000168,-7,C
1000168,-8,3
1000168,-9,0
1000168,-10,C
1000168,-11,X
1000168,-12,X
1000168,-13,0
1000168,-14,C
1000168,-15,C
1000168,-16,1
1000168,-17,C
1000168,-18,X
1000168,-19,0
1000169,0,2
1000169,-1,C
1000169,-2,C
1000169,-3,1
1000169,-4,0
1000169,-5,C
1000170,0,0
1000170,-1,1
1000170,-2,X
1000170,-3,C
1000170,-4,C
1000170,-5,1
1000170,-6,2
1000170,-7,0
1000170,-8,C
1000170,-9,X
1000170,-10,X
1000170,-11,C
1000170,-12,C
1000170,-13,0
1000170,-14,0
1000170,-15,C
1000170,-16,C
1000170,-17,X
1000170,-18,C
1000170,-19,1
1000170,-20,C
1000170,-21,C
1000170,-22,1
1000171,0,X
1000171,-1,4
1000171,-2,1
1000171,-3,X
1000171,-4,0
1000171,-5,X
1000171,-6,X
1000171,-7,C
1000171,-8,X
1000171,-9,0
1000171,-10,0
1000171,-11,X
1000171,-12,1
1000171,-13,X
1000171,-14,0
1000171,-15,X
1000171,-16,0
1000171,-17,C
1000171,-18,1
1000171,-19,1
1000171,-20,0
1000171,-21,0
1000171,-22,0
1000172,0,C
1000172,-1,C
1000172,-2,C
1000172,-3,X
1000172,-4,0
1000172,-5,C
1000172,-6,X
1000172,-7,C
1000172,-8,C
1000172,-9,C
1000173,0,X
1000173,-1,C
1000173,-2,1
1000173,-3,3
1000173,-4,X
1000174,0,C
1000174,-1,C
1000174,-2,0
1000174,-3,C
1000174,-4,X
1000174,-5,C
1000174,-6,X
1000174,-7,C
1000174,-8,X
1000174,-9,C
1000174,-10,C
1000174,-11,0
1000174,-12,X
1000174,-13,0
1000174,-14,0
1000174,-15,1
1000174,-16,0
1000175,0,X
1000175,-1,0
1000175,-2,C
1000175,-3,1
1000175,-4,X
1000175,-5,C
1000175,-6,X
1000175,-7,X
1000175,-8,1
1000175,-9,C
1000175,-10,X
1000175,-11,0
1000175,-12,X
1000175,-13,X
1000175,-14,0
1000175,-15,0
1000175,-16,C
1000175,-17,X
1000175,-18,0
1000175,-19,X
1000175,-20,C
1000176,0,1
1000176,-1,0
1000176,-2,1
1000176,-3,C
1000176,-4,0
1000176,-5,C
1000176,-6,C
1000176,-7,0
1000176,-8,2
1000176,-9,0
1000176,-10,X
1000176,-11,1
1000176,-12,C
1000177,0,1
1000177,-1,0
1000177,-2,5
1000177,-3,1
1000177,-4,C
1000177,-5,0
1000177,-6,C
1000177,-7,X
1000177,-8,X
1000177,-9,0
1000177,-10,X
1000177,-11,C
1000177,-12,2
1000177,-13,C
1000177,-14,C
1000177,-15,C
1000177,-16,0
1000177,-17,X
1000178,0,C
1000178,-1,X
1000178,-2,0
1000178,-3,C
1000178,-4,C
1000178,-5,X
1000178,-6,4
1000178,-7,X
1000178,-8,0
1000178,-9,1
1000178,-10,X
1000178,-11,X
1000178,-12,0
1000178,-13,C
1000178,-14,4
1000178,-15,X
1000178,-16,2
1000178,-17,0
1000179,0,C
1000179,-1,X
1000179,-2,C
1000179,-3,X
1000179,-4,X
1000179,-5,C
1000179,-6,0
1000179,-7,X
1000179,-8,C
1000179,-9,0
1000179,-10,X
1000179,-11,X
1000179,-12,C
1000179,-13,0
1000180,0,X
1000180,-1,X
1000180,-2,0
1000180,-3,0
1000180,-4,1
1000180,-5,C
1000180,-6,0
1000180,-7,C
1000180,-8,0
1000180,-9,5
1000180,-10,0
1000180,-11,C
1000180,-12,X
1000180,-13,5
1000180,-14,X
1000181,0,1
1000181,-1,X
1000181,-2,0
1000182,0,C
1000182,-1,C
1000182,-2,X
1000182,-3,X
1000182,-4,C
1000182,-5,X
1000182,-6,1
1000182,-7,X
1000182,-8,C
1000182,-9,C
1000182,-10,X
1000182,-11,C
1000182,-12,2
1000182,-13,C
1000182,-14,C
1000182,-15,0
1000182,-16,0
1000182,-17,1
1000182,-18,0
1000183,0,0
1000183,-1,X
1000183,-2,0
1000183,-3,4
1000183,-4,5
1000183,-5,0
1000183,-6,0
1000183,-7,X
1000183,-8,X
1000183,-9,2
1000183,-10,0
1000183,-11,X
1000183,-12,0
1000183,-13,C
1000183,-14,3
1000183,-15,X
1000183,-16,X
1000183,-17,C
1000183,-18,0
1000183,-19,4
1000184,0,C
1000184,-1,C
1000184,-2,X
1000184,-3,0
1000185,0,X
1000185,-1,C
1000185,-2,5
1000185,-3,0
1000185,-4,X
1000185,-5,2
1000185,-6,X
1000185,-7,C
1000185,-8,C
1000185,-9,0
1000185,-10,C
1000185,-11,X
1000185,-12,X
1000185,-13,0
1000185,-14,0
1000185,-15,X
1000185,-16,X
1000185,-17,C
1000186,0,1
1000186,-1,0
1000186,-2,0
1000186,-3,C
1000186,-4,0
1000186,-5,C
1000186,-6,2
1000186,-7,1
1000186,-8,C
1000186,-9,C
1000186,-10,0
1000186,-11,C
1000186,-12,2
1000186,-13,2
1000186,-14,C
1000186,-15,2
1000186,-16,0
1000186,-17,X
1000186,-18,X
1000187,0,C
1000187,-1,1
1000187,-2,1
1000187,-3,1
1000187,-4,C
1000187,-5,0
1000187,-6,2
1000187,-7,X
1000187,-8,1
1000187,-9,C
1000187,-10,0
1000187,-11,C
1000187,-12,C
1000187,-13,X
1000187,-14,X
1000187,-15,0
1000187,-16,1
1000188,0,X
1000188,-1,C
1000188,-2,0
1000188,-3,C
1000188,-4,5
1000188,-5,C
1000188,-6,C
1000188,-7,X
1000189,0,C
1000189,-1,C
1000189,-2,5
1000189,-3,C
1000189,-4,C
1000189,-5,C
1000189,-6,5
1000189,-7,0
1000189,-8,X
1000189,-9,5
1000189,-10,X
1000189,-11,0
1000189,-12,C
1000189,-13,2
1000189,-14,3
1000189,-15,1
1000189,-16,C
1000189,-17,C
1000189,-18,1
1000189,-19,C
1000189,-20,C
1000189,-21,X
1000190,0,C
1000190,-1,0
1000190,-2,1
1000191,0,0
1000191,-1,0
1000191,-2,0
1000191,-3,C
1000191,-4,X
1000191,-5,X
1000192,0,X
1000192,-1,C
1000192,-2,C
1000192,-3,C
1000192,-4,0
1000192,-5,C
1000192,-6,1
1000192,-7,X
1000192,-8,2
1000192,-9,C
1000192,-10,2
1000192,-11,4
1000192,-12,C
1000192,-13,C
1000192,-14,C
1000192,-15,C
1000193,0,X
1000193,-1,C
1000193,-2,C
1000193,-3,C
1000193,-4,X
1000193,-5,C
1000193,-6,X
1000193,-7,C
1000193,-8,1
1000193,-9,C
1000193,-10,C
1000193,-11,C
1000193,-12,X
1000193,-13,0
1000193,-14,X
1000193,-15,0
1000193,-16,1
1000193,-17,X
1000193,-18,C
1000193,-19,C
1000194,0,2
1000194,-1,4
1000194,-2,1
1000194,-3,X
1000194,-4,X
1000194,-5,X
1000194,-6,2
1000194,-7,1
1000194,-8,0
1000194,-9,0
1000194,-10,1
1000194,-11,2
1000194,-12,1
1000194,-13,1
1000194,-14,0
1000194,-15,X
1000194,-16,X
1000194,-17,X
1000194,-18,1
1000194,-19,C
1000194,-20,X
1000194,-21,X
1000194,-22,5
1000194,-23,X
1000195,0,0
1000195,-1,0
1000195,-2,C
1000195,-3,X
1000196,0,3
1000196,-1,C
1000196,-2,C
1000196,-3,3
1000196,-4,0
1000196,-5,X
1000196,-6,0
1000196,-7,C
1000196,-8,1
1000196,-9,C
1000197,0,C
1000197,-1,C
1000197,-2,0
1000197,-3,X
1000197,-4,1
1000197,-5,0
1000197,-6,X
1000197,-7,0
1000197,-8,C
1000197,-9,C
1000197,-10,1
1000197,-11,C
1000197,-12,C
1000197,-13,3
1000197,-14,0
1000197,-15,1
1000198,0,0
1000198,-1,X
1000198,-2,4
1000198,-3,5
1000198,-4,C
1000198,-5,0
1000198,-6,0
1000198,-7,0
1000198,-8,1
1000198,-9,X
1000198,-10,C
1000199,0,X
1000199,-1,0
1000199,-2,4
1000199,-3,C
1000199,-4,X
1000199,-5,0
1000199,-6,X
1000199,-7,C
1000200,0,1
1000200,-1,X
1000200,-2,0
1000200,-3,1
1000200,-4,C
1000200,-5,X
1000200,-6,0
1000200,-7,X
1000200,-8,C
1000200,-9,3
1000200,-10,X
1000201,0,X
1000201,-1,1
1000201,-2,C
1000201,-3,C
1000201,-4,1
1000201,-5,4
1000201,-6,X
1000202,0,C
1000202,-1,0
1000202,-2,C
1000202,-3,X
1000202,-4,C
1000202,-5,X
1000202,-6,C
1000202,-7,C
1000202,-8,C
1000202,-9,C
1000202,-10,1
1000202,-11,X
1000202,-12,1
1000202,-13,0
1000202,-14,0
1000202,-15,0
1000203,0,C
1000203,-1,X
1000203,-2,2
1000203,-3,X
1000203,-4,C
1000203,-5,C
1000203,-6,X
1000203,-7,C
1000203,-8,X
1000203,-9,X
1000203,-10,C
1000203,-11,X
1000203,-12,1
1000203,-13,X
1000204,0,C
1000204,-1,C
1000204,-2,C
1000204,-3,X
1000204,-4,1
1000204,-5,C
1000205,0,C
1000205,-1,0
1000205,-2,X
1000205,-3,C
1000205,-4,C
1000205,-5,0
1000205,-6,C
1000205,-7,X
1000205,-8,C
1000205,-9,C
1000205,-10,1
1000205,-11,C
1000206,0,0
1000206,-1,C
1000206,-2,X
1000206,-3,C
1000206,-4,1
1000207,0,X
1000207,-1,0
1000207,-2,1
1000207,-3,C
1000207,-4,X
1000207,-5,C
1000208,0,0
1000208,-1,2
1000208,-2,0
1000208,-3,C
1000208,-4,C
1000208,-5,C
1000208,-6,C
1000208,-7,2
1000208,-8,X
1000208,-9,4
1000208,-10,0
1000208,-11,3
1000208,-12,1
1000208,-13,X
1000208,-14,C
1000208,-15,C
1000208,-16,X
1000208,-17,C
1000208,-18,0
1000208,-19,X
1000209,0,X
1000209,-1,C
1000209,-2,1
1000209,-3,X
1000209,-4,C
1000209,-5,1
1000209,-6,X
1000209,-7,X
1000210,0,0
1000210,-1,0
1000210,-2,4
1000210,-3,X
1000210,-4,X
1000210,-5,C
1000210,-6,0
1000210,-7,X
1000210,-8,C
1000210,-9,X
1000210,-10,C
1000210,-11,4
1000210,-12,C
1000210,-13,X
1000211,0,4
1000211,-1,5
1000211,-2,0
1000211,-3,C
1000211,-4,C
1000211,-5,C
1000212,0,0
1000212,-1,0
1000212,-2,C
1000212,-3,X
1000212,-4,C
1000212,-5,4
1000212,-6,C
1000212,-7,1
1000212,-8,C
1000212,-9,X
1000212,-10,1
1000212,-11,X
1000212,-12,X
1000212,-13,C
1000212,-14,0
1000212,-15,X
1000212,-16,X
1000212,-17,C
1000213,0,0
1000213,-1,X
1000213,-2,X
1000213,-3,0
1000213,-4,C
1000213,-5,0
1000213,-6,X
1000213,-7,C
1000213,-8,X
1000213,-9,0
1000213,-10,C
1000213,-11,X
1000213,-12,X
1000213,-13,C
1000213,-14,1
1000213,-15,X
1000213,-16,5
1000213,-17,0
1000213,-18,C
1000213,-19,C
1000213,-20,0
1000213,-21,C
1000214,0,C
1000214,-1,1
1000214,-2,C
1000214,-3,0
1000214,-4,X
1000214,-5,C
1000214,-6,X
1000214,-7,X
1000214,-8,0
1000214,-9,C
1000214,-10,C
1000214,-11,X
1000215,0,X
1000215,-1,X
1000215,-2,0
1000215,-3,C
1000215,-4,C
1000215,-5,C
1000215,-6,0
1000215,-7,C
1000215,-8,C
1000215,-9,X
1000215,-10,C
1000215,-11,X
1000215,-12,0
1000215,-13,C
1000215,-14,C
1000215,-15,X
1000215,-16,0
1000215,-17,C
1000215,-18,X
1000215,-19,0
1000215,-20,C
1000215,-21,0
1000215,-22,C
1000215,-23,C
1000216,0,X
1000216,-1,X
1000216,-2,C
1000216,-3,0
1000216,-4,1
1000216,-5,0
1000216,-6,1
1000216,-7,X
1000216,-8,1
1000216,-9,C
1000216,-10,1
1000216,-11,C
1000217,0,C
1000217,-1,X
1000217,-2,X
1000217,-3,C
1000217,-4,X
1000217,-5,C
1000217,-6,0
1000217,-7,X
1000217,-8,0
1000217,-9,0
1000217,-10,X
1000217,-11,C
1000217,-12,0
1000217,-13,1
1000217,-14,C
1000217,-15,1
1000217,-16,1
1000217,-17,C
1000217,-18,X
1000217,-19,0
1000217,-20,C
1000217,-21,C
1000218,0,C
1000218,-1,X
1000218,-2,0
1000218,-3,C
1000218,-4,0
1000218,-5,C
1000218,-6,C
1000218,-7,1
1000218,-8,X
1000218,-9,0
1000218,-10,X
1000218,-11,C
1000219,0,5
1000219,-1,C
1000219,-2,C
1000219,-3,5
1000219,-4,C
1000219,-5,X
1000219,-6,C
1000219,-7,X
1000219,-8,C
1000219,-9,4
1000219,-10,C
1000219,-11,X
1000219,-12,C
1000219,-13,0
1000219,-14,5
1000219,-15,C
1000219,-16,0
1000219,-17,C
1000220,0,C
1000220,-1,C
1000220,-2,X
1000220,-3,X
1000220,-4,C
1000220,-5,X
1000220,-6,C
1000220,-7,0
1000220,-8,X
1000220,-9,X
1000221,0,2
1000221,-1,C
1000221,-2,1
1000221,-3,0
1000221,-4,1
1000221,-5,C
1000221,-6,C
1000221,-7,0
1000221,-8,2
1000221,-9,0
1000221,-10,X
1000221,-11,0
1000221,-12,C
1000221,-13,0
1000221,-14,C
1000221,-15,C
1000221,-16,X
1000221,-17,0
1000221,-18,X
1000221,-19,C
1000221,-20,C
1000221,-21,0
1000222,0,0
1000222,-1,0
1000222,-2,C
1000222,-3,C
1000222,-4,0
1000222,-5,C
1000222,-6,C
1000222,-7,X
1000222,-8,X
1000222,-9,C
1000222,-10,0
1000222,-11,C
1000222,-12,C
1000222,-13,C
1000222,-14,0
1000222,-15,0
1000222,-16,X
1000222,-17,C
1000222,-18,X
1000223,0,C
1000223,-1,C
1000223,-2,X
1000223,-3,X
1000223,-4,1
1000223,-5,1
1000223,-6,X
1000223,-7,3
1000223,-8,2
1000223,-9,X
1000223,-10,1
1000223,-11,C
1000224,0,X
1000224,-1,0
1000224,-2,X
1000224,-3,X
1000225,0,X
1000225,-1,2
1000225,-2,C
1000225,-3,X
1000225,-4,0
1000225,-5,X
1000225,-6,C
1000225,-7,C
1000225,-8,X
1000225,-9,0
1000225,-10,X
1000225,-11,C
1000225,-12,C
1000225,-13,3
1000225,-14,C
1000225,-15,C
1000225,-16,C
1000225,-17,C
1000225,-18,X
1000225,-19,C
1000225,-20,C
1000226,0,C
1000226,-1,C
1000226,-2,0
1000226,-3,1
1000226,-4,X
1000226,-5,1
1000226,-6,C
1000226,-7,C
1000226,-8,C
1000226,-9,C
1000226,-10,1
1000226,-11,C
1000226,-12,0
1000226,-13,C
1000227,0,0
1000227,-1,0
1000227,-2,X
1000227,-3,C
1000227,-4,C
1000227,-5,C
1000227,-6,C
1000227,-7,C
1000227,-8,X
1000227,-9,1
1000227,-10,3
1000227,-11,0
1000227,-12,C
1000227,-13,2
1000227,-14,4
1000227,-15,X
1000228,0,C
1000228,-1,C
1000228,-2,C
1000228,-3,C
1000228,-4,C
1000228,-5,X
1000228,-6,X
1000228,-7,0
1000228,-8,C
1000228,-9,C
1000228,-10,C
1000228,-11,C
1000228,-12,C
1000228,-13,0
1000228,-14,0
1000228,-15,X
1000228,-16,X
1000228,-17,X
1000228,-18,0
